Updated Date and Time (in Hong Kong Time),Ending Date and Time (in Hong Kong Time),Latitude (degree),Longitude (degree),Half-hourly Nowcast Accumulated Rainfall (mm)
202604191848,202604191918,23.004,114.377,0.00
202604191848,202604191918,23.004,114.396,0.00
202604191848,202604191918,23.004,114.416,0.00
202604191848,202604191918,23.004,114.435,0.00
202604191848,202604191918,23.004,114.454,0.00
202604191848,202604191918,23.004,114.474,0.00
202604191848,202604191918,23.004,114.493,0.00
202604191848,202604191918,23.004,114.513,0.00
202604191848,202604191918,23.004,114.532,0.00
202604191848,202604191918,23.004,114.552,0.00
202604191848,202604191918,23.004,114.571,0.00
202604191848,202604191918,23.004,114.591,0.00
202604191848,202604191918,23.004,114.610,0.00
202604191848,202604191918,23.004,114.630,0.00
202604191848,202604191918,23.004,114.649,0.00
202604191848,202604191918,23.004,114.669,0.00
202604191848,202604191918,23.004,114.688,0.00
202604191848,202604191918,23.004,114.707,0.00
202604191848,202604191918,23.004,114.727,0.00
202604191848,202604191918,23.004,114.746,0.00
202604191848,202604191918,23.004,114.766,0.00
202604191848,202604191918,23.004,114.785,0.00
202604191848,202604191918,23.004,114.805,0.00
202604191848,202604191918,23.004,114.824,0.00
202604191848,202604191918,23.004,114.844,0.00
202604191848,202604191918,23.004,114.863,0.00
202604191848,202604191918,23.004,114.883,0.00
202604191848,202604191918,23.004,114.902,0.00
202604191848,202604191918,23.004,114.921,0.00
202604191848,202604191918,23.004,114.941,0.00
202604191848,202604191918,23.004,114.960,0.00
202604191848,202604191918,23.004,114.980,0.00
202604191848,202604191918,23.004,114.999,0.00
202604191848,202604191918,23.004,115.019,0.00
202604191848,202604191918,23.004,115.038,0.00
202604191848,202604191918,23.004,115.058,0.00
202604191848,202604191918,23.004,115.077,0.00
202604191848,202604191918,23.004,115.097,0.00
202604191848,202604191918,23.004,115.116,0.00
202604191848,202604191918,23.004,115.135,0.00
202604191848,202604191918,23.004,115.155,0.00
202604191848,202604191918,23.004,115.174,0.00
202604191848,202604191918,23.004,115.194,0.00
202604191848,202604191918,23.004,115.213,0.00
202604191848,202604191918,23.004,115.233,0.00
202604191848,202604191918,23.004,115.252,0.00
202604191848,202604191918,23.004,115.272,0.00
202604191848,202604191918,23.004,115.291,0.00
202604191848,202604191918,22.986,112.956,0.00
202604191848,202604191918,22.986,112.976,0.00
202604191848,202604191918,22.986,112.995,0.00
202604191848,202604191918,22.986,113.015,0.00
202604191848,202604191918,22.986,113.034,0.00
202604191848,202604191918,22.986,113.054,0.00
202604191848,202604191918,22.986,113.073,0.00
202604191848,202604191918,22.986,113.093,0.00
202604191848,202604191918,22.986,113.112,0.00
202604191848,202604191918,22.986,113.131,0.00
202604191848,202604191918,22.986,113.151,0.00
202604191848,202604191918,22.986,113.170,0.00
202604191848,202604191918,22.986,113.190,0.00
202604191848,202604191918,22.986,113.209,0.00
202604191848,202604191918,22.986,113.229,0.00
202604191848,202604191918,22.986,113.248,0.00
202604191848,202604191918,22.986,113.268,0.00
202604191848,202604191918,22.986,113.287,0.00
202604191848,202604191918,22.986,113.307,0.00
202604191848,202604191918,22.986,113.326,0.00
202604191848,202604191918,22.986,113.345,0.00
202604191848,202604191918,22.986,113.365,0.00
202604191848,202604191918,22.986,113.384,0.00
202604191848,202604191918,22.986,113.404,0.00
202604191848,202604191918,22.986,113.423,0.00
202604191848,202604191918,22.986,113.443,0.00
202604191848,202604191918,22.986,113.462,0.00
202604191848,202604191918,22.986,113.482,0.00
202604191848,202604191918,22.986,113.501,0.00
202604191848,202604191918,22.986,113.521,0.00
202604191848,202604191918,22.986,113.540,0.00
202604191848,202604191918,22.986,113.560,0.00
202604191848,202604191918,22.986,113.579,0.00
202604191848,202604191918,22.986,113.598,0.00
202604191848,202604191918,22.986,113.618,0.00
202604191848,202604191918,22.986,113.637,0.00
202604191848,202604191918,22.986,113.657,0.00
202604191848,202604191918,22.986,113.676,0.00
202604191848,202604191918,22.986,113.696,0.00
202604191848,202604191918,22.986,113.715,0.00
202604191848,202604191918,22.986,113.735,0.00
202604191848,202604191918,22.986,113.754,0.00
202604191848,202604191918,22.986,113.774,0.00
202604191848,202604191918,22.986,113.793,0.00
202604191848,202604191918,22.986,113.812,0.00
202604191848,202604191918,22.986,113.832,0.00
202604191848,202604191918,22.986,113.851,0.00
202604191848,202604191918,22.986,113.871,0.00
202604191848,202604191918,22.986,113.890,0.00
202604191848,202604191918,22.986,113.910,0.00
202604191848,202604191918,22.986,113.929,0.00
202604191848,202604191918,22.986,113.949,0.00
202604191848,202604191918,22.986,113.968,0.00
202604191848,202604191918,22.986,113.988,0.00
202604191848,202604191918,22.986,114.007,0.00
202604191848,202604191918,22.986,114.026,0.00
202604191848,202604191918,22.986,114.046,0.00
202604191848,202604191918,22.986,114.065,0.00
202604191848,202604191918,22.986,114.085,0.00
202604191848,202604191918,22.986,114.104,0.00
202604191848,202604191918,22.986,114.124,0.00
202604191848,202604191918,22.986,114.143,0.00
202604191848,202604191918,22.986,114.163,0.00
202604191848,202604191918,22.986,114.182,0.00
202604191848,202604191918,22.986,114.202,0.00
202604191848,202604191918,22.986,114.221,0.00
202604191848,202604191918,22.986,114.240,0.00
202604191848,202604191918,22.986,114.260,0.00
202604191848,202604191918,22.986,114.279,0.00
202604191848,202604191918,22.986,114.299,0.00
202604191848,202604191918,22.986,114.318,0.00
202604191848,202604191918,22.986,114.338,0.00
202604191848,202604191918,22.986,114.357,0.00
202604191848,202604191918,22.986,114.377,0.00
202604191848,202604191918,22.986,114.396,0.00
202604191848,202604191918,22.986,114.416,0.00
202604191848,202604191918,22.986,114.435,0.00
202604191848,202604191918,22.986,114.454,0.00
202604191848,202604191918,22.986,114.474,0.00
202604191848,202604191918,22.986,114.493,0.00
202604191848,202604191918,22.986,114.513,0.00
202604191848,202604191918,22.986,114.532,0.00
202604191848,202604191918,22.986,114.552,0.00
202604191848,202604191918,22.986,114.571,0.00
202604191848,202604191918,22.986,114.591,0.00
202604191848,202604191918,22.986,114.610,0.00
202604191848,202604191918,22.986,114.630,0.00
202604191848,202604191918,22.986,114.649,0.00
202604191848,202604191918,22.986,114.669,0.00
202604191848,202604191918,22.986,114.688,0.00
202604191848,202604191918,22.986,114.707,0.00
202604191848,202604191918,22.986,114.727,0.00
202604191848,202604191918,22.986,114.746,0.00
202604191848,202604191918,22.986,114.766,0.00
202604191848,202604191918,22.986,114.785,0.00
202604191848,202604191918,22.986,114.805,0.00
202604191848,202604191918,22.986,114.824,0.00
202604191848,202604191918,22.986,114.844,0.00
202604191848,202604191918,22.986,114.863,0.00
202604191848,202604191918,22.986,114.883,0.00
202604191848,202604191918,22.986,114.902,0.00
202604191848,202604191918,22.986,114.921,0.00
202604191848,202604191918,22.986,114.941,0.00
202604191848,202604191918,22.986,114.960,0.00
202604191848,202604191918,22.986,114.980,0.00
202604191848,202604191918,22.986,114.999,0.00
202604191848,202604191918,22.986,115.019,0.00
202604191848,202604191918,22.986,115.038,0.00
202604191848,202604191918,22.986,115.058,0.00
202604191848,202604191918,22.986,115.077,0.00
202604191848,202604191918,22.986,115.097,0.00
202604191848,202604191918,22.986,115.116,0.00
202604191848,202604191918,22.986,115.135,0.00
202604191848,202604191918,22.986,115.155,0.00
202604191848,202604191918,22.986,115.174,0.00
202604191848,202604191918,22.986,115.194,0.00
202604191848,202604191918,22.986,115.213,0.00
202604191848,202604191918,22.986,115.233,0.00
202604191848,202604191918,22.986,115.252,0.00
202604191848,202604191918,22.986,115.272,0.00
202604191848,202604191918,22.986,115.291,0.00
202604191848,202604191918,22.968,112.956,0.00
202604191848,202604191918,22.968,112.976,0.00
202604191848,202604191918,22.968,112.995,0.00
202604191848,202604191918,22.968,113.015,0.00
202604191848,202604191918,22.968,113.034,0.00
202604191848,202604191918,22.968,113.054,0.00
202604191848,202604191918,22.968,113.073,0.00
202604191848,202604191918,22.968,113.093,0.00
202604191848,202604191918,22.968,113.112,0.00
202604191848,202604191918,22.968,113.131,0.00
202604191848,202604191918,22.968,113.151,0.00
202604191848,202604191918,22.968,113.170,0.00
202604191848,202604191918,22.968,113.190,0.00
202604191848,202604191918,22.968,113.209,0.00
202604191848,202604191918,22.968,113.229,0.00
202604191848,202604191918,22.968,113.248,0.00
202604191848,202604191918,22.968,113.268,0.00
202604191848,202604191918,22.968,113.287,0.00
202604191848,202604191918,22.968,113.307,0.00
202604191848,202604191918,22.968,113.326,0.00
202604191848,202604191918,22.968,113.345,0.00
202604191848,202604191918,22.968,113.365,0.00
202604191848,202604191918,22.968,113.384,0.00
202604191848,202604191918,22.968,113.404,0.00
202604191848,202604191918,22.968,113.423,0.00
202604191848,202604191918,22.968,113.443,0.00
202604191848,202604191918,22.968,113.462,0.00
202604191848,202604191918,22.968,113.482,0.00
202604191848,202604191918,22.968,113.501,0.00
202604191848,202604191918,22.968,113.521,0.00
202604191848,202604191918,22.968,113.540,0.00
202604191848,202604191918,22.968,113.560,0.00
202604191848,202604191918,22.968,113.579,0.00
202604191848,202604191918,22.968,113.598,0.00
202604191848,202604191918,22.968,113.618,0.00
202604191848,202604191918,22.968,113.637,0.00
202604191848,202604191918,22.968,113.657,0.00
202604191848,202604191918,22.968,113.676,0.00
202604191848,202604191918,22.968,113.696,0.00
202604191848,202604191918,22.968,113.715,0.00
202604191848,202604191918,22.968,113.735,0.00
202604191848,202604191918,22.968,113.754,0.00
202604191848,202604191918,22.968,113.774,0.00
202604191848,202604191918,22.968,113.793,0.00
202604191848,202604191918,22.968,113.812,0.00
202604191848,202604191918,22.968,113.832,0.00
202604191848,202604191918,22.968,113.851,0.00
202604191848,202604191918,22.968,113.871,0.00
202604191848,202604191918,22.968,113.890,0.00
202604191848,202604191918,22.968,113.910,0.00
202604191848,202604191918,22.968,113.929,0.00
202604191848,202604191918,22.968,113.949,0.00
202604191848,202604191918,22.968,113.968,0.00
202604191848,202604191918,22.968,113.988,0.00
202604191848,202604191918,22.968,114.007,0.00
202604191848,202604191918,22.968,114.026,0.00
202604191848,202604191918,22.968,114.046,0.00
202604191848,202604191918,22.968,114.065,0.00
202604191848,202604191918,22.968,114.085,0.00
202604191848,202604191918,22.968,114.104,0.00
202604191848,202604191918,22.968,114.124,0.00
202604191848,202604191918,22.968,114.143,0.00
202604191848,202604191918,22.968,114.163,0.00
202604191848,202604191918,22.968,114.182,0.00
202604191848,202604191918,22.968,114.202,0.00
202604191848,202604191918,22.968,114.221,0.00
202604191848,202604191918,22.968,114.240,0.00
202604191848,202604191918,22.968,114.260,0.00
202604191848,202604191918,22.968,114.279,0.00
202604191848,202604191918,22.968,114.299,0.00
202604191848,202604191918,22.968,114.318,0.00
202604191848,202604191918,22.968,114.338,0.00
202604191848,202604191918,22.968,114.357,0.00
202604191848,202604191918,22.968,114.377,0.00
202604191848,202604191918,22.968,114.396,0.00
202604191848,202604191918,22.968,114.416,0.00
202604191848,202604191918,22.968,114.435,0.00
202604191848,202604191918,22.968,114.454,0.00
202604191848,202604191918,22.968,114.474,0.00
202604191848,202604191918,22.968,114.493,0.00
202604191848,202604191918,22.968,114.513,0.00
202604191848,202604191918,22.968,114.532,0.00
202604191848,202604191918,22.968,114.552,0.00
202604191848,202604191918,22.968,114.571,0.00
202604191848,202604191918,22.968,114.591,0.00
202604191848,202604191918,22.968,114.610,0.00
202604191848,202604191918,22.968,114.630,0.00
202604191848,202604191918,22.968,114.649,0.00
202604191848,202604191918,22.968,114.669,0.00
202604191848,202604191918,22.968,114.688,0.00
202604191848,202604191918,22.968,114.707,0.00
202604191848,202604191918,22.968,114.727,0.00
202604191848,202604191918,22.968,114.746,0.00
202604191848,202604191918,22.968,114.766,0.00
202604191848,202604191918,22.968,114.785,0.00
202604191848,202604191918,22.968,114.805,0.00
202604191848,202604191918,22.968,114.824,0.00
202604191848,202604191918,22.968,114.844,0.00
202604191848,202604191918,22.968,114.863,0.00
202604191848,202604191918,22.968,114.883,0.00
202604191848,202604191918,22.968,114.902,0.00
202604191848,202604191918,22.968,114.921,0.00
202604191848,202604191918,22.968,114.941,0.00
202604191848,202604191918,22.968,114.960,0.00
202604191848,202604191918,22.968,114.980,0.00
202604191848,202604191918,22.968,114.999,0.00
202604191848,202604191918,22.968,115.019,0.00
202604191848,202604191918,22.968,115.038,0.00
202604191848,202604191918,22.968,115.058,0.00
202604191848,202604191918,22.968,115.077,0.00
202604191848,202604191918,22.968,115.097,0.00
202604191848,202604191918,22.968,115.116,0.00
202604191848,202604191918,22.968,115.135,0.00
202604191848,202604191918,22.968,115.155,0.00
202604191848,202604191918,22.968,115.174,0.00
202604191848,202604191918,22.968,115.194,0.00
202604191848,202604191918,22.968,115.213,0.00
202604191848,202604191918,22.968,115.233,0.00
202604191848,202604191918,22.968,115.252,0.00
202604191848,202604191918,22.968,115.272,0.00
202604191848,202604191918,22.968,115.291,0.00
202604191848,202604191918,22.950,112.956,0.00
202604191848,202604191918,22.950,112.976,0.00
202604191848,202604191918,22.950,112.995,0.00
202604191848,202604191918,22.950,113.015,0.00
202604191848,202604191918,22.950,113.034,0.00
202604191848,202604191918,22.950,113.054,0.00
202604191848,202604191918,22.950,113.073,0.00
202604191848,202604191918,22.950,113.093,0.00
202604191848,202604191918,22.950,113.112,0.00
202604191848,202604191918,22.950,113.131,0.00
202604191848,202604191918,22.950,113.151,0.00
202604191848,202604191918,22.950,113.170,0.00
202604191848,202604191918,22.950,113.190,0.00
202604191848,202604191918,22.950,113.209,0.00
202604191848,202604191918,22.950,113.229,0.00
202604191848,202604191918,22.950,113.248,0.00
202604191848,202604191918,22.950,113.268,0.00
202604191848,202604191918,22.950,113.287,0.00
202604191848,202604191918,22.950,113.307,0.00
202604191848,202604191918,22.950,113.326,0.00
202604191848,202604191918,22.950,113.345,0.00
202604191848,202604191918,22.950,113.365,0.00
202604191848,202604191918,22.950,113.384,0.00
202604191848,202604191918,22.950,113.404,0.00
202604191848,202604191918,22.950,113.423,0.00
202604191848,202604191918,22.950,113.443,0.00
202604191848,202604191918,22.950,113.462,0.00
202604191848,202604191918,22.950,113.482,0.00
202604191848,202604191918,22.950,113.501,0.00
202604191848,202604191918,22.950,113.521,0.00
202604191848,202604191918,22.950,113.540,0.00
202604191848,202604191918,22.950,113.560,0.00
202604191848,202604191918,22.950,113.579,0.00
202604191848,202604191918,22.950,113.598,0.00
202604191848,202604191918,22.950,113.618,0.00
202604191848,202604191918,22.950,113.637,0.00
202604191848,202604191918,22.950,113.657,0.00
202604191848,202604191918,22.950,113.676,0.00
202604191848,202604191918,22.950,113.696,0.00
202604191848,202604191918,22.950,113.715,0.00
202604191848,202604191918,22.950,113.735,0.00
202604191848,202604191918,22.950,113.754,0.00
202604191848,202604191918,22.950,113.774,0.00
202604191848,202604191918,22.950,113.793,0.00
202604191848,202604191918,22.950,113.812,0.00
202604191848,202604191918,22.950,113.832,0.00
202604191848,202604191918,22.950,113.851,0.00
202604191848,202604191918,22.950,113.871,0.00
202604191848,202604191918,22.950,113.890,0.00
202604191848,202604191918,22.950,113.910,0.00
202604191848,202604191918,22.950,113.929,0.00
202604191848,202604191918,22.950,113.949,0.00
202604191848,202604191918,22.950,113.968,0.00
202604191848,202604191918,22.950,113.988,0.00
202604191848,202604191918,22.950,114.007,0.00
202604191848,202604191918,22.950,114.026,0.00
202604191848,202604191918,22.950,114.046,0.00
